Odor;Exp_ID;Concentration;Or33b_47a;Or45a;Or83a;Or35a;Or42a;Or59a;Or1a;Or45b;Or63a;Or24a;Or67b;Or85c;Or13a;Or30a;Or82a;Or22c;Or42b;Or33a;Or49a;Or74a;Or94a_94b
linalool;20180420_5;1e-07;0;0;0;0;0;0;0.078813343;0;0;0;0;0.045367102;0.049441284;0;0;0;0;0;0;0;0
linalool;20180420_5;1e-06;0;0;0;0;0;0;0.083615506;0;0;0;0;0.068948501;0.029975171;0;0;0;0;0;0;0;0
linalool;20180420_5;1e-05;0;0;0;0;0;0;0.457056943;0;0;0;0;0.295845626;0.275836514;0;0;0;0;0;0;0;0
linalool;20180420_5;0.0001;0;0;0;0;0;0;1.959445668;0;0;0;0;3.750451321;2.886751851;0;0;0;0;0;0;0;0
linalool;20180420_6;1e-08;0;0.231814103;0.096769919;0.156261549;0.132347075;0;0;0;0;0.226966589;0;0.078121791;0.051633943;0;0;0.07361709;0.077859148;0;0;0;0.047125027
linalool;20180420_6;1e-07;0;0.168879706;0.097965162;0.145430053;0.210751702;0;0;0;0;0.053007244;0;0.053649325;0.109776489;0;0;0.104834494;0.08775891;0;0;0;0.042638887
linalool;20180420_6;1e-06;0;0.093922019;0.086809519;0.586042588;0.279169448;0;0;0;0;0.075241199;0;0.088576034;0.089968342;0;0;0.132081458;0.095947675;0;0;0;0.101112165
linalool;20180420_6;1e-05;0;1.195187089;0.311437983;0.453897007;0.375747211;0;0;0;0;0.185842557;0;0.620116028;0.678508965;0;0;0.132723395;0.758076134;0;0;0;0.300274975
linalool;20180420_6;0.0001;0;0.605987098;0.477059824;1.06731355;1.30445575;0;0;0;0;0.49544144;0;2.044479895;3.388884746;0;0;1.552804321;2.149908399;0;0;0;0.746319843
linalool;20180420_7;1e-08;0;0;0;0;0;0;0.105028602;0;0;0;0;0.042765221;0.061333068;0;0;0;0;0;0;0;0
linalool;20180420_7;1e-07;0;0;0;0;0;0;0.138845502;0;0;0;0;0.060680213;0.10415395;0;0;0;0;0;0;0;0
linalool;20180420_7;1e-06;0;0;0;0;0;0;0.125123714;0;0;0;0;0.054349793;0.091775255;0;0;0;0;0;0;0;0
linalool;20180420_7;1e-05;0;0;0;0;0;0;0.224369471;0;0;0;0;0.142695289;0.070810221;0;0;0;0;0;0;0;0
linalool;20180420_7;0.0001;0;0;0;0;0;0;1.99824795;0;0;0;0;2.926495623;1.203181285;0;0;0;0;0;0;0;0
benzyl acetate;20180423_1;1e-08;0;0;0;0;0;0;0.038781063;0;0.042534236;0;0;0;0.038903725;0;0.075910016;0.02666928;0;0;0;0;0
benzyl acetate;20180423_1;1e-07;0;0;0;0;0;0;0.031777885;0;0.036612042;0;0;0;0.061500745;0;0.076549737;0.031198714;0;0;0;0;0
benzyl acetate;20180423_1;1e-06;0;0;0;0;0;0;0.029383894;0;0.118439822;0;0;0;0.056738166;0;0.071160852;0.034084234;0;0;0;0;0
benzyl acetate;20180423_1;1e-05;0;0;0;0;0;0;0.058265762;0;0.904992482;0;0;0;0.141841459;0;0.069588572;0.453750922;0;0;0;0;0
benzyl acetate;20180423_1;0.0001;0;0;0;0;0;0;0.659852501;0;4.312026498;0;0;0;0.706387248;0;0.372512225;1.693970049;0;0;0;0;0
benzyl acetate;20180423_2;1e-08;0.037632992;0.063803263;0;0;0;0;0.074290208;0;0.092441737;0;0.088289134;0.05368547;0.042133248;0;0.052732935;0.045263609;0;0;0;0;0
benzyl acetate;20180423_2;1e-07;0.022000647;0.045430988;0;0;0;0;0.053788513;0;0.078092727;0;0.095150955;0.058836025;0.032889006;0;0.084377745;0.043279031;0;0;0;0;0
benzyl acetate;20180423_2;1e-06;0.275039299;0.145540248;0;0;0;0;0.104414967;0;0.191624466;0;0.140581184;0.070182295;0.055996305;0;0.16575153;0.084475698;0;0;0;0;0
benzyl acetate;20180423_2;1e-05;2.152101607;0.354897198;0;0;0;0;0.299618924;0;1.623784785;0;0.199292369;0.153722745;0.284326123;0;0.423292316;0.318345473;0;0;0;0;0
benzyl acetate;20180423_2;0.0001;2.678607429;1.915084353;0;0;0;0;1.642306664;0;4.056808709;0;0.977727092;2.066008306;1.266303231;0;0.619886067;0.692160785;0;0;0;0;0
benzyl acetate;20180424_3;1e-08;0.042117963;0.032158821;0;0;0.027900954;0;0.041277277;0;0.063444524;0;0.007735566;0.010883484;0;0;0;0.019236822;0;0;0;0;0
benzyl acetate;20180424_3;1e-07;0.040484537;0.009120942;0;0;0.026676183;0;0.024992387;0;0.120413098;0;0.009426571;0.014118622;0;0;0;0.024847098;0;0;0;0;0
benzyl acetate;20180424_3;1e-06;0.471745469;0.152020902;0;0;0.039826178;0;0.075134885;0;0.279195699;0;0.023452147;0.043400372;0;0;0;0.255313582;0;0;0;0;0
benzyl acetate;20180424_3;1e-05;2.448177295;1.009230512;0;0;0.348228819;0;0.118392349;0;1.201878736;0;0.271796814;0.285702243;0;0;0;1.413478471;0;0;0;0;0
benzyl acetate;20180424_3;0.0001;3.393923328;1.278830465;0;0;0.45177331;0;0.869073733;0;2.854011361;0;0.919072228;1.883336841;0;0;0;3.092985675;0;0;0;0;0
benzyl acetate;20180424_5;1e-08;0.024798086;0.036503689;0;0;0.012326634;0.059480161;0.069868168;0;0.062356673;0;0;0.010149922;0;0;0;0.006422117;0;0;0;0;0
benzyl acetate;20180424_5;1e-07;0.023415433;0.049749978;0;0;0.015550277;0.032954248;0.057007705;0;0.057889615;0;0;0.02104581;0;0;0;0.008659927;0;0;0;0;0
benzyl acetate;20180424_5;1e-06;0.150061904;0.070151112;0;0;0.040264378;0.043803479;0.115231479;0;0.175082259;0;0;0.036828455;0;0;0;0.052319778;0;0;0;0;0
benzyl acetate;20180424_5;1e-05;1.184003575;0.572041432;0;0;0.169124162;0.194094189;0.216385642;0;1.460447656;0;0;0.276731049;0;0;0;0.273363573;0;0;0;0;0
benzyl acetate;20180424_5;0.0001;1.631078104;1.293093129;0;0;0.350280575;0.3342794;0.686737913;0;3.8991385;0;0;1.764171463;0;0;0;1.15796752;0;0;0;0;0
benzyl acetate;20180424_6;1e-08;0.038880108;0.030501047;0;0;0;0;0.106709609;0;0.10120674;0;0.034016872;0.06206639;0.042482683;0;0;0;0;0;0;0;0
benzyl acetate;20180424_6;1e-07;0.037371656;0.034346843;0;0;0;0;0.096881482;0;0.210202742;0;0.025474678;0.027507675;0.054365625;0;0;0;0;0;0;0;0
benzyl acetate;20180424_6;1e-06;0.120017365;0.085400946;0;0;0;0;0.122143303;0;0.484672976;0;0.041700091;0.047378742;0.045448846;0;0;0;0;0;0;0;0
benzyl acetate;20180424_6;1e-05;0.987415011;0.709228898;0;0;0;0;0.165813354;0;2.532486458;0;0.224841164;0.510621984;0.321704844;0;0;0;0;0;0;0;0
benzyl acetate;20180424_6;0.0001;2.462438552;1.677788021;0;0;0;0;1.108195682;0;4.637220234;0;1.267267447;1.367409604;0.680938466;0;0;0;0;0;0;0;0
benzyl acetate;20180424_7;1e-08;0.055251031;0.078029199;0;0;0;0;0.083671365;0;0.121651417;0;0.051184847;0.05004738;0.060027232;0;0;0.051936628;0;0;0;0;0
benzyl acetate;20180424_7;1e-07;0.057996773;0.081283043;0;0;0;0;0.08005023;0;0.113318277;0;0.055427108;0.062211818;0.057574047;0;0;0.05389777;0;0;0;0;0
benzyl acetate;20180424_7;1e-06;0.106709487;0.072969039;0;0;0;0;0.157506032;0;0.84701556;0;0.061595804;0.041332777;0.066902734;0;0;0.140160646;0;0;0;0;0
benzyl acetate;20180424_7;1e-05;1.529346302;0.878518787;0;0;0;0;0.249635466;0;2.949783478;0;0.383798883;0.308914619;0.08821631;0;0;0.361412896;0;0;0;0;0
benzyl acetate;20180424_7;0.0001;2.74419043;1.461755467;0;0;0;0;1.350739702;0;3.590486497;0;1.811714092;1.347353151;0.505705853;0;0;0.662445312;0;0;0;0;0
benzyl acetate;20180425_8;1e-08;0.146728166;-0.019105303;0;0;0;0;0.002939967;0;0.052193472;0;0;0.046857885;0.017848389;0;0;-0.003625625;0;0;0;0;0
benzyl acetate;20180425_8;1e-07;0.138828677;0.039402896;0;0;0;0;0.01473532;0;0.063635026;0;0;0.114092332;0.020648789;0;0;0.025766362;0;0;0;0;0
benzyl acetate;20180425_8;1e-06;0.101457958;0.110375459;0;0;0;0;0.073975805;0;0.214531515;0;0;0.078270478;0.030184188;0;0;0.631397875;0;0;0;0;0
benzyl acetate;20180425_8;1e-05;0.864760558;2.34021517;0;0;0;0;0.198962153;0;1.696017051;0;0;0.534784404;0.35426014;0;0;1.092732232;0;0;0;0;0
benzyl acetate;20180425_8;0.0001;2.328383443;2.569170651;0;0;0;0;0.643792886;0;3.917737455;0;0;1.965405575;0.852809416;0;0;1.545678413;0;0;0;0;0
benzyl acetate;20180425_9;1e-08;0.01622028;0.098769237;0;0;0;0;0.130818047;0;-0.074696082;0;0;0.021505591;0.043804233;0;0;0.055607807;0;0;0;0;0
benzyl acetate;20180425_9;1e-07;0.054471493;0.101361602;0;0;0;0;0.11111028;0;-0.026132818;0;0;0.021697177;0.040511802;0;0;0.064081114;0;0;0;0;0
benzyl acetate;20180425_9;1e-06;0.344400012;0.112017739;0;0;0;0;0.086555993;0;0.266394396;0;0;0.094669483;0.058613138;0;0;0.631199012;0;0;0;0;0
benzyl acetate;20180425_9;1e-05;3.166280943;1.942637325;0;0;0;0;0.103861378;0;3.202296754;0;0;0.832071977;0.192886185;0;0;1.079819301;0;0;0;0;0
benzyl acetate;20180425_9;0.0001;4.91088807;2.225170689;0;0;0;0;1.186096713;0;4.423668818;0;0;2.663853891;0.480218032;0;0;3.371065581;0;0;0;0;0
4-pheny-2-butanol;20180426_1;1e-08;0;0;0;0.018150837;0;0;0.009294776;0.012593337;0.123376242;0.161396591;0.022090951;0.050590146;0.026979499;0.001141216;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_1;1e-07;0;0;0;0.018076802;0;0;0.039502424;0.019614144;0.193552988;0.186013035;0.024883589;0.050892148;0.039903339;0.006037783;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_1;1e-06;0;0;0;0.039881398;0;0;0.083699592;0.082683062;0.873532209;0.244149697;0.024698286;0.054881614;0.072585485;0.013242341;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_1;1e-05;0;0;0;0.265989073;0;0;0.173867086;0.242533081;3.327204872;1.855229518;0.135830932;0.231862104;1.275673128;0.145619681;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_1;0.0001;0;0;0;1.252534766;0;0;0.697084618;1.332853489;4.66864836;3.380300019;1.37336194;3.551571277;4.420090661;0.512802368;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_2;1e-08;0;0;0;0.049412818;0;0;0.073022826;0.070532675;0;0.107884081;0.035002726;0.058728668;0.077107161;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_2;1e-07;0;0;0;0.024459775;0;0;0.117759014;0.046514735;0;0.042848066;0.043645665;0.036620794;0.04134657;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_2;1e-06;0;0;0;0.037269349;0;0;0.03192398;0.051252559;0;0.069824424;0.03964729;0.053339714;0.09642726;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_2;1e-05;0;0;0;0.210195261;0;0;0.357872302;0.111282203;0;0.670287569;0.114031026;0.291352875;1.489310696;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_2;0.0001;0;0;0;1.563679793;0;0;0.795476345;0.839553231;0;1.53831363;1.141895675;1.796568408;4.603527582;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_3;1e-08;0;0;0;0.037098544;0;0;0.035674914;0.059048487;0.027698128;0.075415098;0.022377138;0.023542055;0.004872407;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_3;1e-07;0;0;0;0.031992751;0;0;0.040270127;0.055516398;0.057433878;0.079171742;0.020370013;0.036067637;0.027621243;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_3;1e-06;0;0;0;0.096142456;0;0;0.080639373;0.112213091;1.016576246;0.177776745;0.049852011;0.075597639;0.139354585;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_3;1e-05;0;0;0;0.472580511;0;0;0.218489553;0.891676273;4.335636974;1.09902895;0.259272076;0.28685376;1.460810505;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_3;0.0001;0;0;0;1.651152975;0;0;0.515388835;2.721467429;5.570532114;2.136524082;1.357136602;3.248297746;4.490737362;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_4;1e-08;0;0;0;0.07752413;0;0;0.048120766;0.034604756;0.082390259;0.218178122;0.030187666;0.091631188;0.046874795;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_4;1e-07;0;0;0;0.037129897;0;0;0.02441989;0.027034073;0.109915467;0.151827405;0.02409334;0.063578079;0.036755958;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_4;1e-06;0;0;0;0.057734438;0;0;0.044564783;0.070635851;0.752239743;0.271228349;0.019664589;0.057600988;0.0725969;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_4;1e-05;0;0;0;0.368421693;0;0;0.12911;0.391000934;3.621307899;1.848096035;0.191006538;0.409537009;0.663389828;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_4;0.0001;0;0;0;2.473287412;0;0;0.444014463;2.272042937;5.468572349;3.695602539;2.136849107;3.676887176;3.897275468;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_5;1e-08;0;0;0;0.067917063;0;0;0.050928821;0.051611132;0.060248218;0.04010029;0.020989662;0.076103117;0.045244435;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_5;1e-07;0;0;0;0.051379339;0;0;0.057690343;0.070175621;0.077249317;0.044288634;0.022862086;0.059831869;0.034152135;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_5;1e-06;0;0;0;0.052822415;0;0;0.102897455;0.114929455;0.680589979;0.09659713;0.033416793;0.06379997;0.057219324;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_5;1e-05;0;0;0;0.113188813;0;0;0.258571626;0.345440298;4.300102479;0.892338239;0.113500145;0.246380787;0.809826511;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_5;0.0001;0;0;0;1.706515384;0;0;0.458966984;1.306247336;6.556296679;2.772310365;0.905017052;2.592950142;3.34414966;0;0;0;0;0;0;0;0
4-pheny-2-butanol;20180426_7;1e-08;0;0.094260328;0;0;0;0;0;0.071201578;0.202537728;0.1476868;0.011811334;0.083901801;0.061163334;0;0;0.250832426;0;0;0;0;0
4-pheny-2-butanol;20180426_7;1e-07;0;0.061086981;0;0;0;0;0;0.035887337;0.232253218;0.077939558;0.008015885;0.071235667;0.051014176;0;0;0.122752349;0;0;0;0;0
4-pheny-2-butanol;20180426_7;1e-06;0;0.082141632;0;0;0;0;0;0.139081062;1.080906879;0.341312838;0.028935225;0.070691367;0.151805661;0;0;0.507017694;0;0;0;0;0
4-pheny-2-butanol;20180426_7;1e-05;0;0.165857237;0;0;0;0;0;0.390758074;2.727419844;2.400428312;0.388104824;0.37212528;1.361243753;0;0;0.255193625;0;0;0;0;0
4-pheny-2-butanol;20180426_7;0.0001;0;0.41010897;0;0;0;0;0;1.462933963;3.442071744;3.444271361;0.772504149;1.532885949;3.600332607;0;0;1.368470693;0;0;0;0;0
myrtenal;20180427_1;1e-08;0;0;0.098096923;0.042758072;0.118576359;0;0;0;0.312992115;0.187791744;0;0;0;0;0;0;0.159298854;0;0;0;0
myrtenal;20180427_1;1e-07;0;0;0.078198951;0.040001326;0.09882755;0;0;0;0.132532011;0.103214679;0;0;0;0;0;0;0.142096945;0;0;0;0
myrtenal;20180427_1;1e-06;0;0;0.087524823;0.076087816;0.092992799;0;0;0;0.333860123;0.097312788;0;0;0;0;0;0;0.138553884;0;0;0;0
myrtenal;20180427_1;1e-05;0;0;0.177563821;0.262358966;0.294452853;0;0;0;0.952709583;0.198034803;0;0;0;0;0;0;0.453043269;0;0;0;0
myrtenal;20180427_1;0.0001;0;0;1.003177201;0.916663127;0.589400177;0;0;0;1.701019831;0.691896257;0;0;0;0;0;0;0.647101083;0;0;0;0
myrtenal;20180427_2;1e-08;0;0;0.075749079;0.10221986;0;0;0;0;0.227044807;0.12089957;0;0;0;0.027223961;0;0;0;0;0;0;0
myrtenal;20180427_2;1e-07;0;0;0.058945298;0.090510529;0;0;0;0;0.241441369;0.04243245;0;0;0;0.014853983;0;0;0;0;0;0;0
myrtenal;20180427_2;1e-06;0;0;0.070179529;0.140655416;0;0;0;0;0.846955242;0.108478686;0;0;0;0.040992531;0;0;0;0;0;0;0
myrtenal;20180427_2;1e-05;0;0;0.124814278;0.591564779;0;0;0;0;0.232198175;0.259285645;0;0;0;0.051963954;0;0;0;0;0;0;0
myrtenal;20180427_2;0.0001;0;0;0.678813624;1.92651316;0;0;0;0;1.226698963;1.081390679;0;0;0;0.331139783;0;0;0;0;0;0;0
myrtenal;20180427_3;1e-08;0;0;0.106932661;0.019311575;0;0;0;0.085692328;0.071992282;0.105839917;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_3;1e-07;0;0;0.050428216;0.049800177;0;0;0;0.096792696;0.075646868;0.204350011;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_3;1e-06;0;0;0.041072243;0.047982219;0;0;0;0.054553478;0.078469172;0.09413124;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_3;1e-05;0;0;0.133138396;0.315937435;0;0;0;0.236178802;1.279228758;0.178557281;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_3;0.0001;0;0;1.34442482;0.847698926;0;0;0;0.796741951;2.395789533;0.699674682;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_4;1e-08;0;0;0.193196809;0.030753053;0;0;0;0;0;0.111027959;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_4;1e-07;0;0;0.18547382;0.038329328;0;0;0;0;0;0.023334514;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_4;1e-06;0;0;0.167392367;0.04265205;0;0;0;0;0;0.040843574;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_4;1e-05;0;0;0.12352495;0.256294526;0;0;0;0;0;0.150438949;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_4;0.0001;0;0;0.446196361;1.006156083;0;0;0;0;0;0.854261566;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_5;1e-08;0;0;0.2088542;0.08869782;0;0;0;0;0.066357757;0.245866068;0;0;0;0;0;0;0;0;0.075810368;0;0
myrtenal;20180427_5;1e-07;0;0;0.23173226;0.095756335;0;0;0;0;0.054292316;0.209154746;0;0;0;0;0;0;0;0;0.048407219;0;0
myrtenal;20180427_5;1e-06;0;0;0.168089356;0.075820712;0;0;0;0;0.157497194;0.142642653;0;0;0;0;0;0;0;0;0.042323042;0;0
myrtenal;20180427_5;1e-05;0;0;0.16240368;0.121899489;0;0;0;0;0.211192208;0.194771317;0;0;0;0;0;0;0;0;0.506789615;0;0
myrtenal;20180427_5;0.0001;0;0;0.865655535;1.270683245;0;0;0;0;0.688355437;0.807536135;0;0;0;0;0;0;0;0;1.86322301;0;0
myrtenal;20180427_6;1e-08;0;0;0.150785136;0.067957726;0;0;0;0;0;0.091897202;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_6;1e-07;0;0;0.081019552;0.033966408;0;0;0;0;0;0.066125088;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_6;1e-06;0;0;0.050316187;0.066414649;0;0;0;0;0;0.081374431;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_6;1e-05;0;0;0.103483324;0.300653026;0;0;0;0;0;0.123431634;0;0;0;0;0;0;0;0;0;0;0
myrtenal;20180427_6;0.0001;0;0;0.771634642;0.909031018;0;0;0;0;0;0.70079075;0;0;0;0;0;0;0;0;0;0;0
menthol;20180428_1;1e-08;0;0;0;0;0;0;0.135598907;0.085110625;0.129380439;0;0;0;0;0;0;0.050405232;0.08486516;0;0.079365296;0.128323846;0
menthol;20180428_1;1e-07;0;0;0;0;0;0;0.126887112;0.037979791;0.11142835;0;0;0;0;0;0;0.065408694;0.087746766;0;0.081453165;0.056517595;0
menthol;20180428_1;1e-06;0;0;0;0;0;0;0.114149889;0.038311796;0.369128344;0;0;0;0;0;0;0.058946858;0.061487879;0;1.166596261;0.071157412;0
menthol;20180428_1;1e-05;0;0;0;0;0;0;1.361905501;0.211023078;1.898723404;0;0;0;0;0;0;0.130952978;0.522627461;0;2.289582576;0.191811757;0
menthol;20180428_1;0.0001;0;0;0;0;0;0;2.728646832;1.049691963;2.823945468;0;0;0;0;0;0;0.292093269;1.200134002;0;3.125642967;0.366136224;0
menthol;20180428_2;1e-08;0;0;0;0;0;0;0.291711497;0.074026961;0.097514155;0.379853641;0;0;0;0;0;0;0.014608975;0;0.033512326;0.520460256;0
menthol;20180428_2;1e-07;0;0;0;0;0;0;0.180445422;0.05389577;0.131084408;0.104352956;0;0;0;0;0;0;0.013393124;0;0.031965315;0.139025542;0
menthol;20180428_2;1e-06;0;0;0;0;0;0;0.178807968;0.078412615;0.365067489;0.114371472;0;0;0;0;0;0;0.054704119;0;0.843623378;0.289572767;0
menthol;20180428_2;1e-05;0;0;0;0;0;0;0.383553123;0.183701624;1.826553047;0.240635277;0;0;0;0;0;0;0.838932506;0;3.052269231;2.176168357;0
menthol;20180428_2;0.0001;0;0;0;0;0;0;1.693233313;1.885278261;3.545070466;0.463107391;0;0;0;0;0;0;2.64332295;0;3.889648886;3.003462502;0
menthol;20180428_3;1e-08;0;0;0;0;0;0;0;0;0.249005175;0;0;0;0;0;0;0;0;0;0.082902754;0;0
menthol;20180428_3;1e-07;0;0;0;0;0;0;0;0;0.06565424;0;0;0;0;0;0;0;0;0;0.205046613;0;0
menthol;20180428_3;1e-06;0;0;0;0;0;0;0;0;0.21261784;0;0;0;0;0;0;0;0;0;0.607989765;0;0
menthol;20180428_3;1e-05;0;0;0;0;0;0;0;0;0.965527718;0;0;0;0;0;0;0;0;0;0.653460913;0;0
menthol;20180428_3;0.0001;0;0;0;0;0;0;0;0;1.254331134;0;0;0;0;0;0;0;0;0;0.677939191;0;0
menthol;20180428_4;1e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09104397;0;0
menthol;20180428_4;1e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043274021;0;0
menthol;20180428_4;1e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.777907883;0;0
menthol;20180428_4;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.193555032;0;0
menthol;20180428_4;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.502098936;0;0
menthol;20180428_5;1e-08;0;0;0;0;0;0;-0.022019169;-0.002717086;-0.039629909;0;0;0;0;0;0;0;0.001975267;0;0.03321609;0;0
menthol;20180428_5;1e-07;0;0;0;0;0;0;-0.019004423;0.028300955;-0.025719647;0;0;0;0;0;0;0;0.018827359;0;0.033797992;0;0
menthol;20180428_5;1e-06;0;0;0;0;0;0;0.253322212;0.027354552;0.158845206;0;0;0;0;0;0;0;0.02804883;0;0.793701203;0;0
menthol;20180428_5;1e-05;0;0;0;0;0;0;2.318728873;0.446364804;1.976153177;0;0;0;0;0;0;0;0.118729611;0;2.049478374;0;0
menthol;20180428_5;0.0001;0;0;0;0;0;0;3.933822174;2.050437727;3.240477268;0;0;0;0;0;0;0;0.498873428;0;3.097260697;0;0
menthol;20180428_6;1e-08;0.050418246;0;0;0;0;0;0;0.083704811;0.08871431;0.100113007;0;0;0;0;0;0;0;0;0;0;0.264654159
menthol;20180428_6;1e-07;0.056691119;0;0;0;0;0;0;0.117470338;0.108838887;0.053572772;0;0;0;0;0;0;0;0;0;0;0.317222072
menthol;20180428_6;1e-06;0.05260078;0;0;0;0;0;0;0.098610754;0.172104408;0.095920007;0;0;0;0;0;0;0;0;0;0;0.144558751
menthol;20180428_6;1e-05;0.15058259;0;0;0;0;0;0;0.716711458;1.831602619;0.09468431;0;0;0;0;0;0;0;0;0;0;0.664548769
menthol;20180428_6;0.0001;0.298018186;0;0;0;0;0;0;2.107491098;3.461008191;0.393506847;0;0;0;0;0;0;0;0;0;0;2.369047111
menthol;20180428_7;1e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.743937214
menthol;20180428_7;1e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.482080656
menthol;20180428_7;1e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.62256007
menthol;20180428_7;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.742757752
menthol;20180428_7;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.795140578
menthol;20180428_8;1e-08;0;0;0;0;0;0.045323258;0.028269047;0.022903271;0.021117934;0;0;0;0;0;0;0;0.023372647;0;0.005966328;0;0
menthol;20180428_8;1e-07;0;0;0;0;0;0.037347956;0.026379974;0.039674688;0.049062199;0;0;0;0;0;0;0;0.065446409;0;0.083911628;0;0
menthol;20180428_8;1e-06;0;0;0;0;0;0.124407355;0.312799759;0.107405645;0.659903426;0;0;0;0;0;0;0;0.075765302;0;1.373425087;0;0
menthol;20180428_8;1e-05;0;0;0;0;0;0.414152089;2.260005816;0.522891041;1.936076917;0;0;0;0;0;0;0;0.420687004;0;3.198888458;0;0
menthol;20180428_8;0.0001;0;0;0;0;0;0.469878094;3.571364061;1.528477011;1.85032219;0;0;0;0;0;0;0;0.658876189;0;3.242371104;0;0
menthol;20180428_9;1e-08;0;0;0;0;0;0;0.176683963;0.097108435;0.124903893;0;0;0;0;0;0;0;0;0;0.054199969;0;0
menthol;20180428_9;1e-07;0;0;0;0;0;0;0.165532246;0.089392696;0.034998548;0;0;0;0;0;0;0;0;0;0.134392792;0;0
menthol;20180428_9;1e-06;0;0;0;0;0;0;0.186160287;0.116272266;0.096886941;0;0;0;0;0;0;0;0;0;1.204218397;0;0
menthol;20180428_9;1e-05;0;0;0;0;0;0;0.547498932;0.110484948;1.019346426;0;0;0;0;0;0;0;0;0;3.368295019;0;0
menthol;20180428_9;0.0001;0;0;0;0;0;0;3.808686827;1.731222385;3.786356056;0;0;0;0;0;0;0;0;0;3.754397539;0;0
nonane;20180429_1;1e-08;0;0;0;0.069986247;0.064227936;0;0;0;0;0;0;0;0.033740796;0;0;0.058585342;0;0;0;0;0
nonane;20180429_1;1e-07;0;0;0;0.363845228;0.064803264;0;0;0;0;0;0;0;0.045189226;0;0;0.080309323;0;0;0;0;0
nonane;20180429_1;1e-06;0;0;0;2.490654409;0.120865385;0;0;0;0;0;0;0;0.062186916;0;0;0.161086105;0;0;0;0;0
nonane;20180429_1;1e-05;0;0;0;3.836260845;0.234442104;0;0;0;0;0;0;0;0.217463887;0;0;0.217717328;0;0;0;0;0
nonane;20180429_1;0.0001;0;0;0;3.910841742;0.551904311;0;0;0;0;0;0;0;1.699415991;0;0;0.401780247;0;0;0;0;0
nonane;20180429_2;1e-08;0;0;0;0.169964672;0;0;0;0;0;0;0;0;0.157022708;0;0;0;1.083064183;0;0;0;0
nonane;20180429_2;1e-07;0;0;0;0.209639058;0;0;0;0;0;0;0;0;0.110787908;0;0;0;0.871029043;0;0;0;0
nonane;20180429_2;1e-06;0;0;0;1.558878095;0;0;0;0;0;0;0;0;0.123257092;0;0;0;0.391049518;0;0;0;0
